date,open,high,low,close,volume,ret1,fwd_ret1,rsi14,macd,macd_hist,bb_pctb,dev25,stoch_k,stoch_d,adx,roc10,ma_gap_5_25,ma_gap_25_75,us_ret,jpy_ret,fut_premium,nikkei_vi,nikkei_vi_chg,vix,vix_chg,dow,key
2025-07-31,40693.00000,41151.25000,40639.32031,41069.82031,134800000,0.01021,-0.00658,63.04021,562.50460,18.34357,0.80168,2.26247,59.82700,51.95233,30.22658,3.54589,2.01570,5.37242,-0.12494,-0.02492,-0.83960,,,15.48000,-3.12891,3,up|high|pos
2025-08-01,41029.83984,41064.73047,40588.17188,40799.60156,148400000,-0.00658,-0.01247,59.07216,535.09872,-7.24985,0.68882,1.46684,48.92800,52.13391,30.18335,2.25159,1.56579,5.24893,-0.36948,0.52815,-2.05787,,,16.72000,8.01033,4,up|high|neg
2025-08-04,40118.80859,40332.25000,39850.51953,40290.69922,130800000,-0.01247,0.00642,52.38460,466.93269,-60.33270,0.50458,0.18728,19.86990,42.87497,28.60725,1.18433,1.19977,5.04277,-1.59921,1.03602,0.69321,,,20.38000,21.88995,0,up|high|neg
2025-08-05,40521.00000,40649.37891,40421.87891,40549.53906,145300000,0.00642,0.00605,55.16486,428.85328,-78.72969,0.57996,0.82468,31.55405,33.45065,27.61186,1.94750,1.13134,4.80729,1.47371,-2.27430,-0.03586,,,17.52000,-14.03336,1,up|high|neg
2025-08-06,40430.46094,40850.89062,40423.12891,40794.85938,145500000,0.00605,0.00648,57.68661,413.70147,-75.10520,0.64972,1.35316,49.10305,33.50900,26.97121,-0.91438,1.11973,4.65821,-0.48579,-0.37328,0.09840,,,17.85000,1.88356,2,up|high|neg
2025-08-07,40668.19141,41164.10938,40668.19141,41059.14844,154000000,0.00648,0.01854,60.27862,418.19874,-56.48634,0.72213,1.87849,71.78447,50.81385,26.79631,-1.83423,0.98430,4.56364,0.72819,0.52250,0.19204,,,16.77000,-6.05042,3,up|high|neg
2025-08-08,41283.69922,42033.92188,41248.05078,41820.48047,183300000,0.01854,0.02147,66.62175,477.68949,2.40352,0.93474,3.55844,90.22437,70.37063,27.59205,0.87864,1.28638,4.50219,-0.07975,-0.24872,1.09879,,,16.57000,-1.19261,4,up|high|pos
2025-08-12,42098.32031,42999.71094,42083.57812,42718.17188,176100000,0.02147,0.01303,72.24899,590.46600,92.14403,1.10287,5.47761,91.05996,84.35626,29.10793,4.19506,2.19430,4.49675,-0.25041,0.56321,1.30349,,,16.25000,-1.93120,1,up|hot|pos
2025-08-13,43090.91016,43451.46094,43008.19922,43274.67188,154100000,0.01303,-0.01445,75.05644,716.48787,174.53272,1.12278,6.46401,95.09048,92.12493,30.81213,6.39250,3.16438,4.57485,1.13454,0.31219,-0.29965,,,14.73000,-9.35385,2,up|hot|pos
2025-08-14,43129.17969,43199.82812,42606.73047,42649.26172,127800000,-0.01445,0.01709,66.86908,757.16759,172.16995,0.90739,4.62059,77.72251,87.95765,31.60740,4.90611,3.77449,4.60644,0.32301,-0.24777,0.45895,,,14.49000,-1.62933,3,up|high|pos
2025-08-15,42866.37891,43405.42969,42736.85938,43378.30859,134500000,0.01709,0.00775,70.85958,838.56805,202.85633,1.00967,6.03887,97.96852,90.26050,32.50434,5.62089,4.54740,4.69670,0.03031,-0.43179,0.15374,,,14.83000,2.34645,4,up|hot|pos
2025-08-18,43452.89844,43835.12109,43390.21875,43714.30859,124200000,0.00775,-0.00384,72.50335,919.59043,227.10297,1.00423,6.43686,96.46048,90.71717,33.65308,7.14396,5.05542,4.83146,-0.28971,0.38812,0.20746,,,15.09000,1.75320,0,up|hot|pos
2025-08-19,43846.55078,43876.42188,43411.96875,43546.28906,117100000,-0.00384,-0.01510,70.36582,959.18657,213.35929,0.91638,5.61870,90.44006,94.95635,34.74964,8.08025,5.05183,4.96950,-0.01008,-0.28911,-0.35890,,,14.99000,-0.66269,1,up|hot|pos
2025-08-20,43400.66016,43425.78125,42724.14844,42888.55078,116700000,-0.01510,-0.00649,62.58695,926.80914,144.78548,0.75197,3.67850,69.20823,85.36959,34.41322,5.76828,4.51683,5.08909,-0.58581,0.44274,-0.12486,,,15.57000,3.86925,2,up|high|pos
2025-08-21,42783.26172,42926.10938,42564.30078,42610.17188,103100000,-0.00649,0.00054,59.58463,868.67341,69.31981,0.67240,2.71433,51.82377,70.49069,33.81409,4.44986,4.20249,5.18114,-0.24317,-0.12507,0.09347,,,15.69000,0.77071,3,up|high|pos
2025-08-22,42629.80859,42720.57031,42331.39062,42633.28906,97800000,0.00054,0.00409,59.75727,815.07017,12.57325,0.66657,2.47660,30.66140,50.56447,32.84184,3.83384,3.54679,5.27402,-0.40042,-0.27957,0.77806,,,16.60000,5.79988,4,up|high|pos
2025-08-25,42977.26953,43201.42188,42681.37109,42807.82031,102200000,0.00409,-0.00966,61.10803,777.70751,-19.83153,0.68803,2.60936,30.83625,37.77381,32.47001,2.36090,2.82366,5.35923,1.51864,0.72497,-0.62563,,,14.22000,-14.33735,0,up|high|neg
2025-08-26,42619.66016,42703.26953,42137.62109,42394.39844,162600000,-0.00966,0.00297,56.28837,706.59247,-72.75725,0.58381,1.36810,14.76750,25.42171,31.19585,-0.75793,2.01954,5.44572,-0.42664,-0.78916,0.26089,,,14.79000,4.00844,1,up|high|neg
2025-08-27,42476.08984,42628.03906,42270.17969,42520.26953,108400000,0.00297,0.00726,57.39028,652.86423,-101.18840,0.59450,1.40281,22.00646,22.53673,30.01270,-1.74329,1.57671,5.54957,0.41340,0.41233,0.10520,,,14.62000,-1.14943,2,up|high|neg
2025-08-28,42308.14062,42828.78906,42299.78906,42828.78906,112700000,0.00726,-0.00258,60.04867,627.94065,-100.88958,0.64614,1.97733,39.74969,25.50788,29.16896,0.42094,1.52047,5.55189,0.23910,-0.24354,0.21297,,,14.85000,1.57319,3,up|high|neg
2025-08-29,42774.28906,42807.03125,42611.30859,42718.46875,114900000,-0.00258,-0.01240,58.63984,592.45713,-109.09848,0.60293,1.62830,33.40507,31.72041,28.38549,-1.52113,1.47481,5.47932,0.31567,-0.09902,-1.49460,,,14.43000,-2.82828,4,up|high|neg
2025-09-01,42362.71094,42454.98828,41835.17188,42188.78906,96600000,-0.01240,0.00288,52.29578,515.65135,-148.72341,0.45287,0.29826,22.23155,31.79544,26.39063,-3.48975,1.10979,5.39652,-0.63982,-0.35706,-0.25786,,,15.36000,6.44490,0,up|high|neg
2025-09-02,42299.62891,42473.67188,42084.78125,42310.48828,99800000,0.00288,-0.00878,53.53949,459.30771,-164.05364,0.45193,0.46223,34.78986,30.14216,24.50901,-2.83790,0.94393,5.36763,-0.63982,0.20915,-0.53294,,,15.36000,0.00000,1,up|high|neg
2025-09-03,42085.66016,42293.53906,41863.19922,41938.89062,130200000,-0.00878,0.01529,49.31199,380.28645,-194.45992,0.29083,-0.53953,7.59149,21.53763,23.11503,-2.21425,0.54710,5.33813,-0.69223,-0.00884,0.40800,,,17.17000,11.78386,2,up|low|neg
2025-09-04,42093.69922,42608.80078,42066.58984,42580.26953,110300000,0.01529,0.01030,55.79930,365.20558,-167.63263,0.47955,0.79741,54.53597,32.30577,21.63576,-0.07018,0.24611,5.35331,0.51001,0.99535,0.70392,,,16.35000,-4.77577,3,up|high|neg
2025-09-05,42983.46875,43220.94141,42783.53906,43018.75000,118300000,0.01030,0.01453,59.60558,384.20669,-118.90521,0.65194,1.64782,85.40945,49.17897,21.15741,0.90413,0.20336,5.34736,0.83465,-0.38237,-0.29929,,,15.30000,-6.42202,4,up|high|neg
2025-09-08,43451.07031,43838.60156,43343.57812,43643.80859,115500000,0.01453,-0.00423,64.32214,444.57741,-46.82760,0.93707,2.84827,90.27702,76.74081,21.45728,1.95289,0.62048,5.39765,-0.31652,0.26693,0.74739,,,15.18000,-0.78431,0,up|high|neg
2025-09-09,43907.55078,44185.73047,43452.73828,43459.28906,117500000,-0.00423,0.00871,62.01995,472.09048,-15.45162,0.80717,2.10847,69.09495,81.59381,22.10365,2.51187,0.86067,5.49240,0.21060,-0.02090,0.08217,,,15.11000,-0.46114,1,up|high|neg
